,PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_SLUG,TEAM_CODE,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH
0,1630173,"Achiuwa, Precious",Precious Achiuwa,1,2020,2023,precious_achiuwa,precious_achiuwa,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00
1,203500,"Adams, Steven",Steven Adams,1,2013,2023,steven_adams,steven_adams,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
2,1628389,"Adebayo, Bam",Bam Adebayo,1,2017,2023,bam_adebayo,bam_adebayo,1610612748,Miami,Heat,MIA,heat,heat,Y,00
3,1630534,"Agbaji, Ochai",Ochai Agbaji,1,2022,2023,ochai_agbaji,ochai_agbaji,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,00
4,1630583,"Aldama, Santi",Santi Aldama,1,2021,2023,santi_aldama,santi_aldama,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
5,1629638,"Alexander-Walker, Nickeil",Nickeil Alexander-Walker,1,2019,2023,nickeil_alexander-walker,nickeil_alexander-walker,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01
6,1628960,"Allen, Grayson",Grayson Allen,1,2018,2023,grayson_allen,grayson_allen,1610612756,Phoenix,Suns,PHX,suns,suns,Y,01
7,1628386,"Allen, Jarrett",Jarrett Allen,1,2017,2023,jarrett_allen,jarrett_allen,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,00
8,1641851,"Allen, Timmy",Timmy Allen,0,2023,2023,timmy_allen,timmy_allen,0,,,,,,Y,11
9,1630631,"Alvarado, Jose",Jose Alvarado,1,2021,2023,jose_alvarado,jose_alvarado,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
10,203937,"Anderson, Kyle",Kyle Anderson,1,2014,2023,kyle_anderson,kyle_anderson,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01
11,203507,"Antetokounmpo, Giannis",Giannis Antetokounmpo,1,2013,2023,giannis_antetokounmpo,giannis_antetokounmpo,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,00
12,203648,"Antetokounmpo, Thanasis",Thanasis Antetokounmpo,1,2015,2023,thanasis_antetokounmpo,thanasis_antetokounmpo,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01
13,1630175,"Anthony, Cole",Cole Anthony,1,2020,2023,cole_anthony,cole_anthony,1610612753,Orlando,Magic,ORL,magic,magic,Y,00
14,1628384,"Anunoby, OG",OG Anunoby,1,2017,2023,og_anunoby,og_anunoby,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00
15,1627853,"Arcidiacono, Ryan",Ryan Arcidiacono,0,2017,2023,ryan_arcidiacono,ryan_arcidiacono,0,,,,,,Y,11
16,1630166,"Avdija, Deni",Deni Avdija,1,2020,2023,deni_avdija,deni_avdija,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00
17,1629028,"Ayton, Deandre",Deandre Ayton,1,2018,2023,deandre_ayton,deandre_ayton,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
18,1628962,"Azubuike, Udoka",Udoka Azubuike,1,2020,2023,udoka_azubuike,udoka_azubuike,1610612756,Phoenix,Suns,PHX,suns,suns,Y,01
19,1630641,"Badji, Ibou",Ibou Badji,1,2022,2023,ibou_badji,ibou_badji,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,11
20,1628963,"Bagley III, Marvin",Marvin Bagley III,1,2018,2023,marvin_bagley_iii,marvin_bagley_iii,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00
21,1641735,"Bailey, Amari",Amari Bailey,1,2023,2023,amari_bailey,amari_bailey,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,11
22,1631116,"Baldwin Jr., Patrick",Patrick Baldwin Jr.,1,2022,2023,patrick_baldwin_jr,patrick_baldwin_jr,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,11
23,1630163,"Ball, LaMelo",LaMelo Ball,1,2020,2023,lamelo_ball,lamelo_ball,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00
24,1628366,"Ball, Lonzo",Lonzo Ball,1,2017,2023,lonzo_ball,lonzo_ball,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
25,1628964,"Bamba, Mo",Mo Bamba,1,2018,2023,mohamed_bamba,mo_bamba,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00
26,1631094,"Banchero, Paolo",Paolo Banchero,1,2022,2023,paolo_banchero,paolo_banchero,1610612753,Orlando,Magic,ORL,magic,magic,Y,00
27,1630217,"Bane, Desmond",Desmond Bane,1,2020,2023,desmond_bane,desmond_bane,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00
28,1630625,"Banton, Dalano",Dalano Banton,1,2021,2023,dalano_banton,dalano_banton,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,11
29,1631230,"Barlow, Dominick",Dominick Barlow,1,2022,2023,dominick_barlow,dominick_barlow,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,11
30,203084,"Barnes, Harrison",Harrison Barnes,1,2012,2023,harrison_barnes,harrison_barnes,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
31,1630567,"Barnes, Scottie",Scottie Barnes,1,2021,2023,scottie_barnes,scottie_barnes,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,00
32,1629628,"Barrett, RJ",RJ Barrett,1,2019,2023,rj_barrett,rj_barrett,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,00
33,1629646,"Bassey, Charles",Charles Bassey,1,2021,2023,charles_bassey,charles_bassey,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,01
34,1641734,"Bates, Emoni",Emoni Bates,1,2023,2023,emoni_bates,emoni_bates,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,11
35,1628966,"Bates-Diop, Keita",Keita Bates-Diop,1,2018,2023,keita_bates-diop,keita_bates-diop,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01
36,201587,"Batum, Nicolas",Nicolas Batum,1,2008,2023,nicolas_batum,nicolas_batum,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00
37,1629647,"Bazley, Darius",Darius Bazley,1,2019,2023,darius_bazley,darius_bazley,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,11
38,203078,"Beal, Bradley",Bradley Beal,1,2012,2023,bradley_beal,bradley_beal,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00
39,1627736,"Beasley, Malik",Malik Beasley,1,2016,2023,malik_beasley,malik_beasley,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01
40,1630699,"Beauchamp, MarJon",MarJon Beauchamp,1,2022,2023,marjon_beauchamp,marjon_beauchamp,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,11
41,1631262,"Bernard, Jules",Jules Bernard,1,2023,2023,jules_bernard,jules_bernard,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,11
42,202722,"Bertans, Davis",Davis Bertans,1,2016,2023,davis_bertans,davis_bertans,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01
43,201976,"Beverley, Patrick",Patrick Beverley,1,2012,2023,patrick_beverley,patrick_beverley,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01
44,1630180,"Bey, Saddiq",Saddiq Bey,1,2020,2023,saddiq_bey,saddiq_bey,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,00
45,1629048,"Bitadze, Goga",Goga Bitadze,1,2019,2023,goga_bitadze,goga_bitadze,1610612753,Orlando,Magic,ORL,magic,magic,Y,01
46,1641931,"Bitim, Onuralp",Onuralp Bitim,1,2023,2023,onuralp_bitim,onuralp_bitim,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,11
47,202687,"Biyombo, Bismack",Bismack Biyombo,1,2011,2023,bismack_biyombo,bismack_biyombo,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,00
48,1641710,"Black, Anthony",Anthony Black,1,2023,2023,anthony_black,anthony_black,1610612753,Orlando,Magic,ORL,magic,magic,Y,00
49,1641778,"Black, Leaky",Leaky Black,1,2023,2023,leaky_black,leaky_black,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,11
50,1631205,"Boeheim, Buddy",Buddy Boeheim,1,2022,2023,buddy_boheim,buddy_boeheim,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,11
51,203992,"Bogdanovic, Bogdan",Bogdan Bogdanovic,1,2017,2023,bogdan_bogdanovic,bogdan_bogdanovic,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,00
52,202711,"Bogdanovic, Bojan",Bojan Bogdanovic,1,2014,2023,bojan_bogdanovic,bojan_bogdanovic,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00
53,1629626,"Bol, Bol",Bol Bol,1,2019,2023,bol_bol,bol_bol,1610612756,Phoenix,Suns,PHX,suns,suns,Y,01
54,1629716,"Bolden, Marques",Marques Bolden,1,2019,2023,marques_bolden,marques_bolden,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,11
55,1626164,"Booker, Devin",Devin Booker,1,2015,2023,devin_booker,devin_booker,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00
56,1630527,"Boston Jr., Brandon",Brandon Boston Jr.,1,2021,2023,brandon_boston_jr,brandon_boston_jr,1610612746,LA,Clippers,LAC,clippers,clippers,Y,11
57,1628449,"Boucher, Chris",Chris Boucher,1,2017,2023,chris_boucher,chris_boucher,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
58,1630547,"Bouknight, James",James Bouknight,0,2021,2023,james_bouknight,james_bouknight,0,,,,,,Y,01
59,1631123,"Bouyea, Jamaree",Jamaree Bouyea,1,2022,2023,jamaree_bouyea,jamaree_bouyea,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,11
60,1631103,"Branham, Malaki",Malaki Branham,1,2022,2023,malaki_branham,malaki_branham,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00
61,1631128,"Braun, Christian",Christian Braun,1,2022,2023,christian_braun,christian_braun,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,00
62,1628969,"Bridges, Mikal",Mikal Bridges,1,2018,2023,mikal_bridges,mikal_bridges,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
63,1628970,"Bridges, Miles",Miles Bridges,1,2018,2023,miles_bridges,miles_bridges,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00
64,1629052,"Brissett, Oshae",Oshae Brissett,1,2019,2023,oshae_brissett,oshae_brissett,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01
65,1631167,"Brockington, Izaiah",Izaiah Brockington,0,2023,2023,izaiah_brockington,izaiah_brockington,0,,,,,,Y,11
66,1627763,"Brogdon, Malcolm",Malcolm Brogdon,1,2016,2023,malcolm_brogdon,malcolm_brogdon,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
67,1629717,"Brooks, Armoni",Armoni Brooks,0,2020,2023,armoni_brooks,armoni_brooks,0,,,,,,Y,11
68,1628415,"Brooks, Dillon",Dillon Brooks,1,2017,2023,dillon_brooks,dillon_brooks,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
69,1628971,"Brown, Bruce",Bruce Brown,1,2018,2023,bruce_brown,bruce_brown,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
70,1627759,"Brown, Jaylen",Jaylen Brown,1,2016,2023,jaylen_brown,jaylen_brown,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00
71,1631112,"Brown, Kendall",Kendall Brown,1,2022,2023,kendall_brown,kendall_brown,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,11
72,1641738,"Brown, Kobe",Kobe Brown,1,2023,2023,kobe_brown,kobe_brown,1610612746,LA,Clippers,LAC,clippers,clippers,Y,11
73,1629650,"Brown, Moses",Moses Brown,1,2019,2023,moses_brown,moses_brown,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,11
74,1630535,"Brown III, Greg",Greg Brown III,1,2021,2023,greg_brown_iii,greg_brown_iii,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,11
75,1629718,"Brown Jr., Charlie",Charlie Brown Jr.,1,2019,2023,charles_brown,charlie_brown_jr,1610612752,New York,Knicks,NYK,knicks,knicks,Y,11
76,1628972,"Brown Jr., Troy",Troy Brown Jr.,1,2018,2023,troy_brown_jr,troy_brown_jr,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,01
77,1628973,"Brunson, Jalen",Jalen Brunson,1,2018,2023,jalen_brunson,jalen_brunson,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00
78,1628418,"Bryant, Thomas",Thomas Bryant,1,2017,2023,thomas_bryant,thomas_bryant,1610612748,Miami,Heat,MIA,heat,heat,Y,01
79,1641723,"Bufkin, Kobe",Kobe Bufkin,1,2023,2023,kobe_bufkin,kobe_bufkin,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,11
80,203493,"Bullock Jr., Reggie",Reggie Bullock Jr.,1,2013,2023,reggie_bullock,reggie_bullock_jr,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,01
81,202692,"Burks, Alec",Alec Burks,1,2011,2023,alec_burks,alec_burks,1610612752,New York,Knicks,NYK,knicks,knicks,Y,01
82,1630215,"Butler, Jared",Jared Butler,1,2021,2023,jared_butler,jared_butler,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,11
83,202710,"Butler, Jimmy",Jimmy Butler,1,2011,2023,jimmy_butler,jimmy_butler,1610612748,Miami,Heat,MIA,heat,heat,Y,00
84,1631288,"Cain, Jamal",Jamal Cain,1,2022,2023,jamal_cain,jamal_cain,1610612748,Miami,Heat,MIA,heat,heat,Y,11
85,203484,"Caldwell-Pope, Kentavious",Kentavious Caldwell-Pope,1,2013,2023,kentavious_caldwell-pope,kentavious_caldwell-pope,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,00
86,1641739,"Camara, Toumani",Toumani Camara,1,2023,2023,toumani_camara,toumani_camara,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
87,1628427,"Cancar, Vlatko",Vlatko Cancar,1,2019,2023,vlatko_cancar,vlatko_cancar,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,01
88,203991,"Capela, Clint",Clint Capela,1,2014,2023,clint_capela,clint_capela,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,01
89,1628975,"Carter, Jevon",Jevon Carter,1,2018,2023,jevon_carter,jevon_carter,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,01
90,1628976,"Carter Jr., Wendell",Wendell Carter Jr.,1,2018,2023,wendell_carter_jr,wendell_carter_jr,1610612753,Orlando,Magic,ORL,magic,magic,Y,00
91,1630618,"Carton, D.J.",D.J. Carton,1,2023,2023,dj_carton,dj_carton,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,11
92,1627936,"Caruso, Alex",Alex Caruso,1,2017,2023,alex_caruso,alex_caruso,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,01
93,1630658,"Castleton, Colin",Colin Castleton,1,2023,2023,colin_castleton,colin_castleton,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,11
94,1630608,"Cazalon, Malcolm",Malcolm Cazalon,0,2023,2023,malcolm_cazalon,malcolm_cazalon,0,,,,,,Y,11
95,1630577,"Champagnie, Julian",Julian Champagnie,1,2022,2023,julian_champagnie,julian_champagnie,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,01
96,1630551,"Champagnie, Justin",Justin Champagnie,1,2021,2023,justin_champagnie,justin_champagnie,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,11
97,1631108,"Christie, Max",Max Christie,1,2022,2023,max_christie,max_christie,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01
98,1631321,"Cissoko, Sidy",Sidy Cissoko,1,2023,2023,sidy_cissoko,sidy_cissoko,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,11
99,1641740,"Clark, Jaylen",Jaylen Clark,1,2023,2023,jaylen_clark,jaylen_clark,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,N,00
100,1629634,"Clarke, Brandon",Brandon Clarke,1,2019,2023,brandon_clarke,brandon_clarke,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00
101,203903,"Clarkson, Jordan",Jordan Clarkson,1,2014,2023,jordan_clarkson,jordan_clarkson,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,01
102,1629651,"Claxton, Nic",Nic Claxton,1,2019,2023,nicolas_claxton,nic_claxton,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01
103,1641730,"Clowney, Noah",Noah Clowney,1,2023,2023,noah_clowney,noah_clowney,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11
104,1629599,"Coffey, Amir",Amir Coffey,1,2019,2023,amir_coffey,amir_coffey,1610612746,LA,Clippers,LAC,clippers,clippers,Y,01
105,1628381,"Collins, John",John Collins,1,2017,2023,john_collins,john_collins,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,00
106,1628380,"Collins, Zach",Zach Collins,1,2017,2023,zach_collins,zach_collins,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,01
107,201144,"Conley, Mike",Mike Conley,1,2007,2023,mike_conley,mike_conley,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,00
108,1626192,"Connaughton, Pat",Pat Connaughton,1,2015,2023,pat_connaughton,pat_connaughton,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,00
109,1641731,"Coulibaly, Bilal",Bilal Coulibaly,1,2023,2023,bilal_coulibaly,bilal_coulibaly,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00
110,1641741,"Council IV, Ricky",Ricky Council IV,1,2023,2023,ricky_council_iv,ricky_council_iv,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,11
111,203496,"Covington, Robert",Robert Covington,1,2013,2023,robert_covington,robert_covington,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,01
112,1628470,"Craig, Torrey",Torrey Craig,1,2017,2023,torrey_craig,torrey_craig,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,01
113,203109,"Crowder, Jae",Jae Crowder,1,2012,2023,jae_crowder,jae_crowder,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01
114,1630622,"Crutcher, Jalen",Jalen Crutcher,0,2023,2023,jalen_crutcher,jalen_crutcher,0,,,,,,Y,11
115,1630595,"Cunningham, Cade",Cade Cunningham,1,2021,2023,cade_cunningham,cade_cunningham,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
116,203552,"Curry, Seth",Seth Curry,1,2013,2023,seth_curry,seth_curry,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01
117,201939,"Curry, Stephen",Stephen Curry,1,2009,2023,stephen_curry,stephen_curry,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00
118,1630700,"Daniels, Dyson",Dyson Daniels,1,2022,2023,dyson_daniels,dyson_daniels,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,11
119,203076,"Davis, Anthony",Anthony Davis,1,2012,2023,anthony_davis,anthony_davis,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00
120,1631098,"Davis, Johnny",Johnny Davis,1,2022,2023,johnny_davis,johnny_davis,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,11
121,1631120,"Davison, JD",JD Davison,1,2022,2023,jd_davison,jd_davison,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,11
122,201942,"DeRozan, DeMar",DeMar DeRozan,1,2009,2023,demar_derozan,demar_derozan,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
123,1641926,"Dennis, Dexter",Dexter Dennis,0,2023,2023,dexter_dennis,dexter_dennis,0,,,,,,Y,11
124,1628978,"DiVincenzo, Donte",Donte DiVincenzo,1,2018,2023,donte_divincenzo,donte_divincenzo,1610612752,New York,Knicks,NYK,knicks,knicks,Y,01
125,1631217,"Diabate, Moussa",Moussa Diabate,1,2022,2023,moussa_diabate,moussa_diabate,1610612746,LA,Clippers,LAC,clippers,clippers,Y,11
126,1629603,"Diakite, Mamadi",Mamadi Diakite,1,2020,2023,mamadi_diakite,mamadi_diakite,1610612752,New York,Knicks,NYK,knicks,knicks,Y,11
127,1628977,"Diallo, Hamidou",Hamidou Diallo,0,2018,2023,hamidou_diallo,hamidou_diallo,0,,,,,,Y,11
128,1641711,"Dick, Gradey",Gradey Dick,1,2023,2023,gradey_dick,gradey_dick,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,11
129,1631172,"Dieng, Ousmane",Ousmane Dieng,1,2022,2023,ousmane_dieng,ousmane_dieng,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,11
130,203915,"Dinwiddie, Spencer",Spencer Dinwiddie,1,2014,2023,spencer_dinwiddie,spencer_dinwiddie,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01
131,1629029,"Doncic, Luka",Luka Doncic,1,2018,2023,luka_don,luka_doncic,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00
132,1629652,"Dort, Luguentz",Luguentz Dort,1,2019,2023,luguentz_dort,luguentz_dort,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
133,1630245,"Dosunmu, Ayo",Ayo Dosunmu,1,2021,2023,ayo_dosunmu,ayo_dosunmu,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
134,1630288,"Dowtin Jr., Jeff",Jeff Dowtin Jr.,1,2021,2023,jeff_dowtin,jeff_dowtin_jr,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,11
135,1630929,"Drell, Henri",Henri Drell,1,2023,2023,henri_drell,henri_drell,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,11
136,203083,"Drummond, Andre",Andre Drummond,1,2012,2023,andre_drummond,andre_drummond,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
137,1630537,"Duarte, Chris",Chris Duarte,1,2021,2023,chris_duarte,chris_duarte,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
138,1630561,"Duke Jr., David",David Duke Jr.,1,2021,2023,david_duke_jr,david_duke_jr,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,11
139,1627739,"Dunn, Kris",Kris Dunn,1,2016,2023,kris_dunn,kris_dunn,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,01
140,201142,"Durant, Kevin",Kevin Durant,1,2007,2023,kevin_durant,kevin_durant,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00
141,1631105,"Duren, Jalen",Jalen Duren,1,2022,2023,jalen_duren,jalen_duren,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
142,1631106,"Eason, Tari",Tari Eason,1,2022,2023,tari_eason,tari_eason,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
143,1630162,"Edwards, Anthony",Anthony Edwards,1,2020,2023,anthony_edwards,anthony_edwards,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,00
144,1630556,"Edwards, Kessler",Kessler Edwards,1,2021,2023,kessler_edwards,kessler_edwards,1610612758,Sacramento,Kings,SAC,kings,kings,Y,11
145,1631165,"Ellis, Keon",Keon Ellis,1,2022,2023,keon_ellis,keon_ellis,1610612758,Sacramento,Kings,SAC,kings,kings,Y,01
146,203954,"Embiid, Joel",Joel Embiid,1,2014,2023,joel_embiid,joel_embiid,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00
147,1629234,"Eubanks, Drew",Drew Eubanks,1,2018,2023,drew_eubanks,drew_eubanks,1610612756,Phoenix,Suns,PHX,suns,suns,Y,01
148,1641787,"Evbuomwan, Tosan",Tosan Evbuomwan,1,2023,2023,tosan_evbuomwan,tosan_evbuomwan,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,11
149,203957,"Exum, Dante",Dante Exum,1,2014,2023,dante_exum,dante_exum,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00
150,1628981,"Fernando, Bruno",Bruno Fernando,1,2019,2023,bruno_fernando,bruno_fernando,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,01
151,1627827,"Finney-Smith, Dorian",Dorian Finney-Smith,1,2016,2023,dorian_finney-smith,dorian_finney-smith,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
152,1641745,"Flagler, Adam",Adam Flagler,1,2023,2023,adam_flagler,adam_flagler,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,11
153,1630201,"Flynn, Malachi",Malachi Flynn,1,2020,2023,malachi_flynn,malachi_flynn,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,01
154,1631323,"Fontecchio, Simone",Simone Fontecchio,1,2022,2023,simone_fontecchio,simone_fontecchio,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
155,1630259,"Ford, Jordan",Jordan Ford,1,2023,2023,jordan_ford,jordan_ford,1610612758,Sacramento,Kings,SAC,kings,kings,Y,11
156,1630235,"Forrest, Trent",Trent Forrest,1,2020,2023,trent_forrest,trent_forrest,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,11
157,203095,"Fournier, Evan",Evan Fournier,1,2012,2023,evan_fournier,evan_fournier,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
158,1628368,"Fox, De'Aaron",De'Aaron Fox,1,2017,2023,de'aaron_fox,deaaron_fox,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
159,1631241,"Freeman-Liberty, Javon",Javon Freeman-Liberty,1,2023,2023,javon_freeman-liberty,javon_freeman-liberty,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,11
160,1641788,"Fudge, Alex",Alex Fudge,1,2023,2023,alex_fudge,alex_fudge,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,11
161,1628365,"Fultz, Markelle",Markelle Fultz,1,2017,2023,markelle_fultz,markelle_fultz,1610612753,Orlando,Magic,ORL,magic,magic,Y,00
162,1641847,"Funk, Andrew",Andrew Funk,1,2023,2023,andrew_funk,andrew_funk,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,11
163,1629117,"Gabriel, Wenyen",Wenyen Gabriel,0,2018,2023,wenyen_gabriel,wenyen_gabriel,0,,,,,,Y,11
164,1629655,"Gafford, Daniel",Daniel Gafford,1,2019,2023,daniel_gafford,daniel_gafford,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,01
165,201568,"Gallinari, Danilo",Danilo Gallinari,1,2008,2023,danilo_gallinari,danilo_gallinari,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,00
166,1641945,"Galloway, Jaylin",Jaylin Galloway,1,2023,2023,jaylin_galloway,jaylin_galloway,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,N,11
167,1629636,"Garland, Darius",Darius Garland,1,2019,2023,darius_garland,darius_garland,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,00
168,1630586,"Garuba, Usman",Usman Garuba,1,2021,2023,usman_garuba,usman_garuba,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,11
169,1630568,"Garza, Luka",Luka Garza,1,2021,2023,luka_garza,luka_garza,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01
170,1629232,"Gates, Kaiser",Kaiser Gates,0,2023,2023,kaiser_gates,kaiser_gates,0,,,,,,Y,11
