GAME_ID,Team_ID_1,Team_ID_2,GAME_DATE_1,MATCHUP_1,PTS_1,PTS_2,win%_1,efg%_1,fta_rate_1,tov%_1,oreb%_1,offrtg_1,defrtg_1,pace_1,ppg_1,opp_ppg_1,dreb%_1,win%_2,efg%_2,fta_rate_2,tov%_2,oreb%_2,offrtg_2,defrtg_2,pace_2,ppg_2,opp_ppg_2,dreb%_2
0021900052,1610612737,1610612748,2019-10-29,ATL @ MIA,97,112,1.0,0.5755813953488372,0.2441860465116279,0.12010347376201036,0.21052631578947367,12216.75,1044166.6666666666,2.0048,117.0,100.0,0.7906976744186046,0,0.47058823529411764,0.25882352941176473,0.12072808320950965,0.20930232558139536,10279.166666666668,1202662.5,1.9736,100.0,117.0,0.7894736842105263
0021900138,1610612737,1610612757,2019-11-10,ATL @ POR,113,124,0.5,0.5325443786982249,0.26627218934911245,0.14878268710550044,0.20481927710843373,45653.33333333334,4522666.666666667,2.048,107.0,106.0,0.725,0.5,0.5031645569620253,0.4240506329113924,0.17220063581773226,0.275,45156.0,4558200.0,2.0448,106.0,107.0,0.7951807228915663
0021900150,1610612737,1610612743,2019-11-12,ATL @ DEN,125,121,0.3333333333333333,0.5036630036630036,0.2564102564102564,0.1388888888888889,0.2014388489208633,110635.0,11368000.0,2.092671140939597,109.0,112.0,0.7142857142857143,0.6666666666666666,0.49809160305343514,0.36259541984732824,0.1556420233463035,0.2857142857142857,112630.0,10961312.5,2.0733422818791944,112.0,109.0,0.7985611510791367
0021900165,1610612737,1610612756,2019-11-14,ATL @ PHX,112,128,0.5,0.5308988764044944,0.29213483146067415,0.13555383423702558,0.21839080459770116,200932.83333333334,20315554.166666664,2.0796426395939087,113.0,114.25,0.7103825136612022,0.5,0.4972677595628415,0.319672131147541,0.12382471457353929,0.2896174863387978,201594.12500000003,19938850.000000004,2.063658883248731,114.25,113.0,0.7816091954022989
0021900182,1610612737,1610612746,2019-11-16,ATL @ LAC,101,150,0.4,0.5212527964205816,0.29977628635346754,0.14383376201434953,0.2398190045248869,316051.5,32781937.5,2.1079248979591836,112.8,117.0,0.7321428571428571,0.6,0.5110864745011087,0.3436807095343681,0.13206285523236375,0.26785714285714285,327965.625,31619250.0,2.108865306122449,117.0,112.8,0.7601809954751131
0021900188,1610612737,1610612747,2019-11-17,ATL @ LAL,101,122,0.3333333333333333,0.5027932960893855,0.31843575418994413,0.1452027253434603,0.2427536231884058,449733.9583333334,49707437.5,2.1272027303754264,110.83333333333333,122.5,0.7230769230769231,0.6666666666666666,0.53125,0.3492647058823529,0.13506063947078278,0.27692307692307694,500412.5,45275416.66666667,2.1414880546075086,122.5,110.83333333333333,0.7572463768115942
0021900215,1610612737,1610612765,2019-11-22,ATL @ DET,103,128,0.2857142857142857,0.49919743178170145,0.3146067415730337,0.14676868293152398,0.23974763406940064,602618.5833333334,67420904.16666667,2.126188856304985,109.42857142857143,122.42857142857143,0.7248322147651006,0.7142857142857143,0.542654028436019,0.325434439178515,0.13609665249988062,0.2751677852348993,674566.125,60293775.0,2.1273149560117304,122.42857142857143,109.42857142857143,0.7602523659305994
0021900261,1610612737,1610612749,2019-11-27,ATL @ MIL,102,111,0.25,0.4978902953586498,0.29957805907172996,0.14909275472655753,0.24089635854341737,778225.7083333334,88210854.16666667,2.121674035989717,108.625,123.125,0.718562874251497,0.75,0.5608391608391609,0.31608391608391606,0.1394700139470014,0.281437125748503,874638.9583333335,77163579.16666667,2.103707969151671,123.125,108.625,0.7591036414565826
0021900272,1610612737,1610612754,2019-11-29,ATL @ IND,104,105,0.2222222222222222,0.4937888198757764,0.2919254658385093,0.14816204051012752,0.24509803921568626,977473.3333333335,110330666.66666667,2.122983981693364,107.88888888888889,121.77777777777777,0.7255936675461742,0.7777777777777778,0.5579078455790785,0.3150684931506849,0.13769428097178207,0.27440633245382584,1091798.6666666667,96727783.33333333,2.100840274599542,121.77777777777777,107.88888888888889,0.7549019607843137
0021900282,1610612737,1610612745,2019-11-30,ATL @ HOU,111,158,0.2,0.49273743016759775,0.28268156424581004,0.15315739868049008,0.24390243902439024,1207493.75,134902325.0,2.11262693877551,107.5,120.1,0.7347417840375586,0.8,0.547486033519553,0.3139664804469274,0.13648231663897462,0.2652582159624413,1334411.0833333335,119441458.33333334,2.0897436734693877,120.1,107.5,0.7560975609756098
0021900336,1610612737,1610612766,2019-12-08,ATL @ CHA,122,107,0.1,0.4866369710467706,0.28619153674832964,0.15254635062191974,0.2391304347826087,1206054.7083333333,142041429.1666667,2.121952653061224,106.9,125.9,0.7194244604316546,0.9,0.5723025583982202,0.3259176863181313,0.13686897524602828,0.2805755395683453,1408401.3333333335,119585466.66666667,2.1040065306122453,125.9,106.9,0.7608695652173914
0021900354,1610612737,1610612748,2019-12-10,ATL @ MIA,121,135,0.2,0.49613686534216334,0.27593818984547464,0.14693534844668346,0.24507658643326038,1229610.4166666667,140944375.0,2.1139591836734692,109.4,125.4,0.727906976744186,0.8,0.5638646288209607,0.30240174672489084,0.12480183492427563,0.27209302325581397,1396224.5000000002,121807783.33333337,2.0941322448979593,125.4,109.4,0.7549234135667396
0021900361,1610612737,1610612741,2019-12-11,ATL @ CHI,102,136,0.2,0.5094760312151616,0.2709030100334448,0.14481395665803462,0.23385300668151449,1227031.0833333335,140852479.1666667,2.094210612244898,110.2,126.5,0.7374701670644391,0.8,0.5743169398907104,0.29617486338797816,0.1207236618377202,0.26252983293556087,1404993.3333333335,122395466.66666667,2.0889599999999997,126.5,110.2,0.7661469933184856
0021900403,1610612737,1610612752,2019-12-17,ATL @ NYK,120,143,0.1,0.4983277591973244,0.26198439241917504,0.1517720875021197,0.22875816993464052,1207580.8333333335,143253333.33333337,2.10494693877551,107.9,128.0,0.7493857493857494,0.9,0.5895027624309392,0.29613259668508285,0.12937051033261837,0.25061425061425063,1430560.0000000002,120591737.50000003,2.1020473469387757,128.0,107.9,0.7712418300653595
0021900431,1610612737,1610612751,2019-12-21,ATL @ BKN,112,122,0.1,0.5033149171270718,0.24861878453038674,0.1426131511528608,0.21382289416846653,1213816.6666666667,144608333.33333334,2.1002448979591835,108.7,129.5,0.7339901477832512,0.9,0.5950819672131148,0.28524590163934427,0.12192626445209918,0.2660098522167488,1436424.7916666667,120570945.83333333,2.0862171428571425,129.5,108.7,0.7861771058315334
0021900444,1610612737,1610612739,2019-12-23,ATL @ CLE,118,121,0.1,0.5032608695652174,0.23369565217391305,0.13474330547501281,0.21019108280254778,1227930.0,141692833.3333333,2.1033795918367346,109.8,126.7,0.7428571428571429,0.9,0.5829718004338394,0.2754880694143167,0.1185238241413418,0.2571428571428571,1405261.375,121781925.0,2.086060408163265,126.7,109.8,0.7898089171974523
0021900477,1610612737,1610612741,2019-12-28,ATL @ CHI,81,116,0.1,0.5107642626480086,0.22282023681377824,0.13264403782055642,0.20169851380042464,1255629.375,142567425.0,2.1180342857142853,111.5,126.6,0.7505938242280285,0.9,0.5796555435952637,0.2691065662002153,0.12320675105485232,0.2494061757719715,1424250.0,125437500.00000003,2.115918367346939,126.6,111.5,0.7983014861995754
0021900491,1610612737,1610612753,2019-12-30,ATL @ ORL,101,93,0.1,0.5048543689320388,0.2168284789644013,0.1331694324933415,0.19665271966527198,1226710.3333333335,140740600.0,2.110902857142857,109.3,125.4,0.7523364485981309,0.9,0.5690578158458244,0.26659528907922914,0.12199636534966683,0.24766355140186916,1414094.0,123253966.66666667,2.1209338775510203,125.4,109.3,0.803347280334728
0021900517,1610612737,1610612738,2020-01-03,ATL @ BOS,106,109,0.2,0.5120350109409191,0.21444201312910285,0.13715882819778474,0.1948608137044968,1215123.0,137535900.0,2.0928783673469384,109.2,123.6,0.7540229885057471,0.8,0.560427807486631,0.2631016042780749,0.11831919137284068,0.24597701149425288,1385659.0,122422300.0,2.108551836734694,123.6,109.2,0.8051391862955032
0021900567,1610612737,1610612764,2020-01-10,ATL @ WAS,101,111,0.2,0.5141766630316249,0.21046892039258452,0.12946164807284608,0.1843220338983051,1212425.5000000002,137423000.00000003,2.105903505154639,109.4,124.0,0.7477064220183486,0.8,0.561965811965812,0.2638888888888889,0.11593663259088755,0.25229357798165136,1384253.3333333335,122126866.6666667,2.121263505154639,124.0,109.4,0.815677966101695
0021900586,1610612737,1610612751,2020-01-12,ATL @ BKN,86,108,0.2,0.5130861504907307,0.2093784078516903,0.13327794509641014,0.1864406779661017,1205362.8333333335,132656629.16666667,2.1129501030927833,108.4,119.3,0.7521367521367521,0.8,0.5302398331595412,0.251303441084463,0.10952810942777834,0.24786324786324787,1342174.7083333335,121954516.66666667,2.1378111340206183,119.3,108.4,0.8135593220338984
0021900624,1610612737,1610612759,2020-01-17,ATL @ SAS,121,120,0.1,0.4934994582881907,0.20151679306608883,0.1321426103779451,0.1656441717791411,1175550.3333333333,133931975.0,2.131477113402062,104.8,119.4,0.7577092511013216,0.9,0.5422832980972516,0.2547568710359408,0.12039731112671817,0.2422907488986784,1350762.25,118559366.66666667,2.149687422680412,119.4,104.8,0.8343558282208589
0021900677,1610612737,1610612760,2020-01-24,ATL @ OKC,111,140,0.2,0.4956043956043956,0.21428571428571427,0.13917704011065007,0.17598343685300208,1170048.3333333333,131630437.5,2.1435999999999997,104.8,117.9,0.7505422993492408,0.8,0.5334750265674814,0.25717321997874604,0.1237996453307458,0.24945770065075923,1326964.5,117952400.0,2.16096,117.9,104.8,0.8240165631469979
0021900703,1610612737,1610612761,2020-01-28,ATL @ TOR,114,130,0.2,0.4972796517954298,0.20565832426550598,0.12943465721533065,0.17453798767967146,1173886.5833333335,131382008.33333334,2.13232,105.7,118.3,0.75,0.8,0.5353697749196141,0.2754555198285102,0.12467784583458849,0.25,1332205.875,119031412.5,2.1621599999999996,118.3,105.7,0.8254620123203286
